Date,Open,High,Low,Close,Adj Close,Volume
2016-11-10,47389.750000,48124.511719,45209.898438,45224.378906,45224.378906,603648700
2016-11-11,45229.179688,45743.488281,44737.968750,44978.250000,44978.250000,465050100
2016-11-14,44995.968750,45956.250000,44995.878906,45306.480469,45306.480469,320482300
2016-11-15,45305.968750,46142.199219,45023.648438,45023.648438,45023.648438,317715500
2016-11-16,45039.078125,45406.210938,44788.128906,44901.570313,44901.570313,363921900
2016-11-17,44901.671875,45315.109375,44843.558594,44919.691406,44919.691406,251604800
2016-11-18,44921.039063,44940.890625,43998.980469,44364.171875,44364.171875,290536200
2016-11-22,44367.050781,44966.621094,44367.050781,44838.761719,44838.761719,220572200
2016-11-23,44874.488281,45197.320313,44555.800781,45184.078125,45184.078125,238095600
2016-11-24,45250.398438,45421.750000,45201.570313,45265.898438,45265.898438,43678400
2016-11-25,45268.390625,45509.941406,45107.328125,45357.851563,45357.851563,118200300
2016-11-28,45360.070313,45514.128906,45127.710938,45470.609375,45470.609375,176602800
2016-11-29,45480.968750,45504.710938,45268.878906,45372.191406,45372.191406,209025300
2016-11-30,45373.531250,45654.531250,45027.070313,45315.960938,45315.960938,617292700
2016-12-01,45314.039063,45567.441406,44865.980469,44884.859375,44884.859375,238173300
2016-12-02,44885.750000,45018.281250,44471.839844,44555.261719,44555.261719,208623900
2016-12-05,44555.261719,45085.281250,44555.261719,44937.300781,44937.300781,245242600
2016-12-06,44938.101563,45153.058594,44850.871094,45103.218750,45103.218750,253429500
2016-12-07,45116.351563,45644.429688,45111.859375,45609.898438,45609.898438,210228800
2016-12-08,45611.050781,46365.671875,45532.410156,46360.230469,46360.230469,219310900
2016-12-09,46359.121094,46955.511719,46166.789063,46913.468750,46913.468750,242023400
2016-12-13,46916.191406,47241.128906,46370.031250,46870.238281,46870.238281,256757500
2016-12-14,46870.640625,46901.531250,45962.660156,46220.539063,46220.539063,246953200
2016-12-15,46220.238281,46235.179688,45863.968750,45871.960938,45871.960938,200804200
2016-12-16,45871.769531,45937.109375,45099.730469,45121.390625,45121.390625,377753600
2016-12-19,45121.191406,45265.781250,44875.679688,44895.289063,44895.289063,134561800
2016-12-20,44894.691406,45266.421875,44761.968750,44930.269531,44930.269531,194329900
2016-12-21,44936.789063,45110.808594,44817.300781,44983.031250,44983.031250,138917900
2016-12-22,44982.429688,45041.421875,44568.269531,45008.078125,45008.078125,130553400
2016-12-23,45016.648438,45263.230469,44922.281250,45173.539063,45173.539063,62035500
2016-12-26,45219.351563,45219.351563,44862.449219,44989.578125,44989.578125,11005500
2016-12-27,44989.578125,45329.261719,44938.738281,45299.671875,45299.671875,88289700
2016-12-28,45301.199219,45619.839844,45257.718750,45563.179688,45563.179688,85768300
2016-12-29,45564.519531,46025.648438,45549.390625,45909.308594,45909.308594,95022800
2016-12-30,45910.441406,45986.289063,45374.410156,45642.898438,45642.898438,81280000
2017-01-02,45642.800781,45792.460938,45593.261719,45695.101563,45695.101563,6765800
2017-01-03,45698.929688,46444.718750,45690.460938,46123.359375,46123.359375,164938800
2017-01-04,46123.359375,46587.738281,46068.828125,46587.738281,46587.738281,215385900
2017-01-05,46586.031250,46767.371094,46285.878906,46719.988281,46719.988281,237288300
2017-01-06,46721.699219,46731.898438,46027.101563,46071.570313,46071.570313,201371200
2017-01-09,46072.378906,46153.031250,45314.578125,45553.511719,45553.511719,166659200
2017-01-10,45585.488281,45924.511719,45531.039063,45886.269531,45886.269531,214548500
2017-01-11,45886.179688,46085.781250,45550.101563,45933.648438,45933.648438,171732400
2017-01-12,45935.550781,46265.148438,45805.500000,46060.980469,46060.980469,169284400
2017-01-13,46070.691406,46438.800781,46039.781250,46182.429688,46182.429688,191700300
2017-01-16,46184.128906,46229.628906,45714.589844,45740.378906,45740.378906,31053900
2017-01-17,45721.000000,46159.011719,45720.671875,46002.558594,46002.558594,232426300
2017-01-18,46006.601563,46390.218750,46006.601563,46360.628906,46360.628906,225709700
2017-01-19,46360.828125,46423.589844,46059.308594,46265.261719,46265.261719,156992500
2017-01-20,46262.539063,46396.218750,46021.578125,46331.601563,46331.601563,183672000
2017-01-23,46325.070313,47141.000000,46170.871094,47116.238281,47116.238281,152887800
2017-01-24,47121.179688,48220.039063,47118.148438,48149.609375,48149.609375,312544300
2017-01-25,48152.628906,48632.511719,47870.871094,48275.828125,48275.828125,216645400
2017-01-26,48280.468750,48284.308594,47372.480469,47611.441406,47611.441406,188538300
2017-01-27,47632.578125,47695.480469,47192.031250,47421.121094,47421.121094,144332700
2017-01-30,47611.441406,47611.441406,46761.500000,47091.820313,47091.820313,157388900
2017-01-31,47131.230469,47243.070313,46928.480469,47001.058594,47001.058594,215251100
2017-02-01,47001.968750,47225.230469,46780.031250,47009.511719,47009.511719,170788000
2017-02-02,47019.851563,47111.781250,46909.308594,47095.070313,47095.070313,205641600
2017-02-03,47097.511719,47228.648438,46801.769531,47225.101563,47225.101563,249033100
2017-02-07,47228.039063,47258.289063,46614.378906,46728.949219,46728.949219,301439900
2017-02-08,46767.218750,46985.230469,46639.210938,46921.710938,46921.710938,209949100
2017-02-09,46907.011719,47461.601563,46850.089844,47232.171875,47232.171875,221049300
2017-02-10,47222.941406,48115.980469,47123.031250,47797.039063,47797.039063,185209300
2017-02-13,47798.378906,47904.730469,47391.480469,47661.691406,47661.691406,174042300
2017-02-14,47650.238281,47687.128906,47279.429688,47391.238281,47391.238281,176260000
2017-02-15,47392.441406,47467.140625,47059.679688,47161.738281,47161.738281,191221800
2017-02-16,47165.679688,47444.269531,47121.179688,47293.851563,47293.851563,181649900
2017-02-17,47303.050781,47386.171875,47005.421875,47164.710938,47164.710938,134640300
2017-02-20,47159.160156,47612.289063,47046.398438,47083.808594,47083.808594,32289600
2017-02-21,47089.121094,47638.519531,47089.121094,47614.988281,47614.988281,207680600
2017-02-22,47614.691406,47654.640625,47194.578125,47195.679688,47195.679688,171101300
2017-02-23,47197.191406,47482.609375,46842.460938,47206.359375,47206.359375,231075800
2017-02-24,47215.558594,47215.558594,46587.929688,47047.671875,47047.671875,183014900
2017-02-27,47040.949219,47464.250000,46859.570313,47349.199219,47349.199219,181160700
2017-02-28,47352.449219,47378.089844,46692.468750,46856.789063,46856.789063,252313600
2017-03-01,46853.671875,47564.351563,46853.671875,47467.949219,47467.949219,103945000
2017-03-02,47458.691406,47513.898438,46960.250000,47288.660156,47288.660156,179056300
2017-03-03,47292.300781,47574.468750,47001.988281,47414.570313,47414.570313,117699900
2017-03-06,47407.289063,47891.328125,46995.609375,47883.589844,47883.589844,144357200
2017-03-07,47883.988281,47886.238281,47406.289063,47419.160156,47419.160156,170254200
2017-03-08,47410.191406,47688.769531,47298.718750,47539.218750,47539.218750,132044700
2017-03-09,47538.820313,47563.371094,47072.570313,47263.921875,47263.921875,158224100
2017-03-10,47262.910156,47481.691406,47026.371094,47102.308594,47102.308594,135301800
2017-03-13,47093.308594,47288.750000,46965.878906,47101.140625,47101.140625,131668800
2017-03-14,47095.781250,47181.230469,46597.578125,47087.968750,47087.968750,197609500
2017-03-15,47087.769531,47583.601563,46905.531250,47470.308594,47470.308594,177679600
2017-03-16,47496.000000,48333.609375,47333.789063,48056.558594,48056.558594,234060900
2017-03-17,48066.820313,48626.121094,47924.890625,48593.441406,48593.441406,462274100
2017-03-21,48593.640625,49240.089844,48422.839844,48589.050781,48589.050781,249738100
2017-03-22,48592.261719,48612.609375,48201.808594,48487.300781,48487.300781,185331900
2017-03-23,48481.148438,48898.320313,48437.000000,48676.910156,48676.910156,173728800
2017-03-24,48675.191406,49105.308594,48595.078125,49083.851563,49083.851563,179849100
2017-03-27,49082.890625,49312.988281,48743.808594,49312.988281,49312.988281,175804400
2017-03-28,49310.769531,49523.941406,49194.718750,49339.238281,49339.238281,162489000
2017-03-29,49335.808594,49335.808594,48941.480469,49036.519531,49036.519531,183677000
2017-03-30,49032.089844,49068.480469,48719.628906,48863.300781,48863.300781,141769700
2017-03-31,48863.128906,48925.441406,48541.558594,48541.558594,48541.558594,242628600
2017-04-03,48549.230469,49008.808594,48461.269531,48819.070313,48819.070313,109546900
2017-04-04,48799.089844,49342.800781,48791.429688,49342.769531,49342.769531,188628300
2017-04-05,49339.238281,49560.898438,49118.210938,49207.609375,49207.609375,214897000
2017-04-06,49207.769531,49313.730469,48838.851563,49012.421875,49012.421875,132479200
2017-04-07,49012.218750,49393.250000,48887.078125,49343.640625,49343.640625,116844000
2017-04-10,49339.648438,49590.851563,49163.308594,49540.261719,49540.261719,81926600
2017-04-11,49540.761719,49753.570313,49102.800781,49637.929688,49637.929688,112015500
2017-04-12,49607.289063,49661.078125,48871.890625,48955.820313,48955.820313,126062800
2017-04-17,48969.039063,49222.960938,48844.011719,49011.558594,49011.558594,112262300
2017-04-18,49010.218750,49012.589844,48335.980469,48762.531250,48762.531250,121096300
2017-04-19,48765.550781,48975.441406,48727.679688,48873.839844,48873.839844,163694400
2017-04-20,48882.269531,49145.910156,48741.050781,49144.960938,49144.960938,166674700
2017-04-21,49131.738281,49131.738281,48727.738281,48967.828125,48967.828125,106781600
2017-04-24,48969.691406,49504.589844,48969.691406,49413.261719,49413.261719,123272600
2017-04-25,49411.339844,49821.468750,49411.339844,49808.050781,49808.050781,226004300
2017-04-26,49807.851563,50147.039063,49130.500000,49565.160156,49565.160156,246934400
2017-04-27,49552.320313,49649.468750,49184.121094,49440.960938,49440.960938,235220900
2017-04-28,49444.980469,49478.261719,49151.898438,49261.328125,49261.328125,136204200
2017-05-02,49260.121094,49646.609375,49220.769531,49588.839844,49588.839844,182421900
2017-05-03,49540.300781,49757.960938,49070.308594,49099.980469,49099.980469,146088900
2017-05-04,49098.058594,49312.070313,48867.371094,48998.109375,48998.109375,157693300
2017-05-05,48994.679688,49485.738281,48963.878906,49485.671875,49485.671875,150140300
2017-05-08,49491.421875,49582.488281,49346.089844,49505.859375,49505.859375,108643700
2017-05-09,49503.039063,50026.558594,49503.039063,49939.468750,49939.468750,163963400
2017-05-10,49941.488281,50154.328125,49850.101563,49930.539063,49930.539063,177816000
2017-05-11,49930.730469,49937.070313,49458.058594,49530.531250,49530.531250,183473200
2017-05-12,49531.871094,49566.949219,49228.539063,49426.078125,49426.078125,156644800
2017-05-15,49433.949219,49733.500000,49338.730469,49678.960938,49678.960938,161443500
2017-05-16,49680.101563,49817.308594,49404.628906,49459.621094,49459.621094,224573600
2017-05-17,49457.898438,49460.968750,48731.539063,48747.949219,48747.949219,210945200
2017-05-18,48759.261719,48759.261719,48146.000000,48322.238281,48322.238281,182504900
2017-05-19,48322.238281,49172.648438,48274.621094,49067.468750,49067.468750,201004300
2017-05-22,49056.730469,49415.890625,48793.238281,48943.460938,48943.460938,160767200
2017-05-23,48945.980469,49119.898438,48771.769531,49042.519531,49042.519531,141986200
2017-05-24,49045.140625,49581.988281,49045.140625,49494.398438,49494.398438,153607000
2017-05-25,49502.261719,49696.988281,49319.910156,49410.921875,49410.921875,132232600
2017-05-26,49411.730469,49741.808594,49195.269531,49688.269531,49688.269531,136585500
2017-05-29,49676.031250,49701.281250,49332.550781,49450.480469,49450.480469,29819000
2017-05-30,49452.199219,49634.109375,49089.089844,49277.949219,49277.949219,100187200
2017-05-31,49275.628906,49423.410156,48749.960938,48788.441406,48788.441406,326841000
2017-06-01,48795.890625,49224.460938,48774.910156,49101.640625,49101.640625,153846600
2017-06-02,49100.820313,49323.718750,48979.589844,49317.378906,49317.378906,124812800
2017-06-05,49244.269531,49627.761719,49120.671875,49592.488281,49592.488281,127704500
2017-06-06,49566.328125,49566.328125,49177.539063,49218.621094,49218.621094,136711500
2017-06-07,49194.218750,49352.781250,49030.238281,49274.968750,49274.968750,164520000
2017-06-08,49302.660156,49327.410156,49018.960938,49087.460938,49087.460938,144318700
2017-06-09,49046.859375,49277.320313,48993.261719,49081.730469,49081.730469,151815100
2017-06-12,49073.660156,49241.300781,48952.750000,49128.761719,49128.761719,133197100
2017-06-13,49183.468750,49203.359375,48978.171875,49026.828125,49026.828125,131764600
2017-06-14,49121.199219,49378.691406,49022.539063,49291.031250,49291.031250,164855600
2017-06-15,49233.210938,49233.851563,48861.250000,49139.699219,49139.699219,133082700
2017-06-16,49134.101563,49348.769531,48870.101563,49221.031250,49221.031250,593987200
2017-06-19,49231.609375,49473.671875,48935.148438,49169.570313,49169.570313,191879900
2017-06-20,49209.621094,49226.761719,48937.660156,49033.050781,49033.050781,143138700
2017-06-21,48958.710938,49203.640625,48895.359375,48983.449219,48983.449219,166623100
2017-06-22,48933.078125,49053.000000,48827.558594,49017.429688,49017.429688,103695200
2017-06-23,48938.378906,49139.058594,48873.851563,48980.781250,48980.781250,143601700
2017-06-26,48806.039063,49267.679688,48770.980469,49165.671875,49165.671875,131662800
2017-06-27,49179.011719,49207.871094,48944.089844,49087.738281,49087.738281,145364500
2017-06-28,49129.558594,49391.378906,49067.781250,49340.109375,49340.109375,137700100
2017-06-29,49380.500000,49428.550781,49001.781250,49198.121094,49198.121094,120393200
2017-06-30,49255.078125,49901.511719,49204.761719,49857.488281,49857.488281,155618300
2017-07-03,49831.531250,50312.019531,49790.531250,50109.160156,50109.160156,0
2017-07-04,49999.070313,50236.441406,49925.308594,50041.578125,50041.578125,34976100
2017-07-05,50065.519531,50339.628906,50022.148438,50300.808594,50300.808594,145164100
2017-07-06,50268.949219,50274.910156,49884.179688,50015.671875,50015.671875,172669200
2017-07-07,50042.531250,50141.179688,49696.968750,50059.019531,50059.019531,146952700
2017-07-10,50058.699219,50661.750000,49975.730469,50616.808594,50616.808594,240466000
2017-07-11,50545.511719,50869.101563,50344.781250,50510.230469,50510.230469,235508600
2017-07-12,50847.949219,51103.851563,50440.699219,50809.769531,50809.769531,305419100
2017-07-13,50820.851563,51014.140625,50704.199219,50968.761719,50968.761719,251189500
2017-07-14,50966.871094,51298.101563,50824.128906,51162.230469,51162.230469,152130500
2017-07-17,51141.628906,51364.191406,50950.621094,51332.289063,51332.289063,133054500
2017-07-18,51228.359375,51230.699219,50990.671875,51099.710938,51099.710938,151362300
2017-07-19,51172.910156,51363.988281,50890.250000,51086.929688,51086.929688,167862000
2017-07-20,51163.210938,51264.511719,51082.679688,51144.140625,51144.140625,100472900
2017-07-21,51180.039063,51641.378906,51165.609375,51564.621094,51564.621094,149084000
2017-07-24,51526.390625,51743.621094,51205.539063,51665.648438,51665.648438,125005500
2017-07-25,51590.480469,51772.371094,51524.230469,51713.378906,51713.378906,143946000
2017-07-26,51537.300781,51765.941406,51476.449219,51600.261719,51600.261719,192256600
2017-07-27,51545.921875,51660.781250,51172.839844,51257.359375,51257.359375,153929200
2017-07-28,51228.421875,51320.511719,50895.539063,51213.601563,51213.601563,165951000
2017-07-31,51219.578125,51335.988281,50926.128906,51011.871094,51011.871094,213736100
2017-08-01,51282.191406,51432.769531,51141.269531,51195.011719,51195.011719,629598700
2017-08-02,51153.859375,51484.769531,51105.468750,51200.128906,51200.128906,179747000
2017-08-03,51198.140625,51343.281250,51088.968750,51293.070313,51293.070313,175285500
2017-08-04,51240.671875,51415.609375,51181.710938,51328.289063,51328.289063,155322100
2017-08-07,51300.218750,51572.550781,51300.218750,51389.269531,51389.269531,133153500
2017-08-08,51331.789063,51722.058594,51305.769531,51328.761719,51328.761719,146993500
2017-08-09,51263.011719,51395.039063,51081.058594,51237.500000,51237.500000,125019700
2017-08-10,51235.269531,51248.011719,50618.230469,50906.839844,50906.839844,179396000
2017-08-11,50895.921875,50912.761719,50605.878906,50645.101563,50645.101563,199106900
2017-08-14,50680.429688,51231.328125,50680.429688,51167.468750,51167.468750,139978700
2017-08-15,51225.539063,51362.078125,51151.871094,51339.289063,51339.289063,134147000
2017-08-16,51331.898438,51431.910156,50983.441406,51156.671875,51156.671875,198658100
2017-08-17,51176.660156,51203.359375,50889.500000,50994.179688,50994.179688,136171100
2017-08-18,50930.500000,51254.289063,50836.421875,51075.460938,51075.460938,135822600
2017-08-21,51131.550781,51277.679688,50985.511719,51241.109375,51241.109375,109529300
2017-08-22,51194.238281,51448.640625,51194.238281,51332.980469,51332.980469,152329200
2017-08-23,51276.140625,51332.441406,51160.921875,51280.171875,51280.171875,138524100
2017-08-24,51205.238281,51558.558594,51205.238281,51470.058594,51470.058594,180319600
2017-08-25,51521.179688,51620.839844,51331.441406,51373.230469,51373.230469,128086300
2017-08-28,51429.621094,51588.718750,51025.199219,51266.718750,51266.718750,122653200
2017-08-29,51200.621094,51345.898438,51054.570313,51313.660156,51313.660156,141063100
2017-08-30,51312.898438,51350.078125,51003.929688,51193.519531,51193.519531,199725700
2017-08-31,51155.589844,51232.488281,51034.269531,51210.480469,51210.480469,224059000
2017-09-01,51271.320313,51370.820313,51001.300781,51080.851563,51080.851563,118139900
2017-09-04,51015.910156,51041.890625,50771.578125,50825.769531,50825.769531,16093200
2017-09-05,50947.671875,50969.738281,50257.738281,50301.390625,50301.390625,149343800
2017-09-06,50341.859375,50664.660156,50232.910156,50515.601563,50515.601563,177044400
2017-09-07,50533.539063,50700.968750,50094.949219,50249.121094,50249.121094,149093400
2017-09-08,50192.730469,50308.539063,49865.789063,50083.800781,50083.800781,133848000
2017-09-11,50135.921875,50443.468750,50133.539063,50359.320313,50359.320313,127838400
2017-09-12,50385.800781,50699.500000,50385.500000,50480.960938,50480.960938,140528800
2017-09-13,50519.929688,50542.449219,50121.640625,50164.878906,50164.878906,194843900
2017-09-14,50094.898438,50225.121094,50017.371094,50107.859375,50107.859375,150641300
2017-09-15,50058.621094,50134.441406,49779.089844,49921.839844,49921.839844,499430300
2017-09-18,49953.140625,50326.558594,49953.140625,50258.421875,50258.421875,144074900
2017-09-19,50327.320313,50364.828125,50117.710938,50265.460938,50265.460938,99938300
2017-09-20,50312.789063,50430.378906,50173.519531,50363.949219,50363.949219,116644300
2017-09-21,50385.339844,50636.328125,50156.761719,50545.750000,50545.750000,134819900
2017-09-22,50487.929688,50541.500000,50282.191406,50313.511719,50313.511719,93499900
2017-09-25,50302.128906,50436.070313,50161.289063,50368.171875,50368.171875,120287900
2017-09-26,50462.578125,50472.378906,50261.269531,50359.468750,50359.468750,155382100
2017-09-27,50336.320313,50549.789063,49778.800781,50169.128906,50169.128906,167806500
2017-09-28,50063.828125,50228.128906,49920.210938,50137.000000,50137.000000,155395900
2017-09-29,50064.820313,50605.601563,50064.820313,50346.058594,50346.058594,149603900
2017-10-02,50499.171875,50629.160156,50350.871094,50501.160156,50501.160156,123720100
2017-10-03,50593.539063,50741.488281,50453.761719,50615.289063,50615.289063,123088100
2017-10-04,50653.531250,50750.300781,50511.039063,50565.289063,50565.289063,114875900
2017-10-05,50631.359375,50909.480469,50425.089844,50480.921875,50480.921875,144114000
2017-10-06,50513.171875,50616.648438,50257.550781,50302.960938,50302.960938,129524300
2017-10-09,50584.269531,50584.269531,49980.511719,50071.941406,50071.941406,132773400
2017-10-10,50141.121094,50230.441406,49888.398438,49982.941406,49982.941406,175413500
2017-10-11,50011.500000,50257.648438,49904.878906,50139.679688,50139.679688,207912300
2017-10-12,50148.621094,50306.078125,49858.261719,49962.789063,49962.789063,216997100
2017-10-13,50040.398438,50224.980469,49914.960938,49981.941406,49981.941406,212377900
2017-10-16,50029.820313,50230.039063,49673.218750,49721.011719,49721.011719,198365500
2017-10-17,49760.789063,50208.421875,49544.890625,50140.519531,50140.519531,301873400
2017-10-18,50112.500000,50135.820313,49887.179688,49938.980469,49938.980469,194501600
2017-10-19,49914.148438,50057.011719,49760.761719,50000.250000,50000.250000,157806100
2017-10-20,50207.871094,50582.621094,49896.628906,49988.710938,49988.710938,233690000
2017-10-23,50033.550781,50109.710938,49509.558594,49548.128906,49548.128906,144763200
2017-10-24,49612.851563,50194.738281,49612.851563,50157.218750,50157.218750,186209300
2017-10-25,50166.468750,50166.468750,48804.031250,48876.460938,48876.460938,278608900
2017-10-26,49004.300781,49388.761719,48954.300781,48986.839844,48986.839844,229442800
2017-10-27,49011.640625,49327.320313,48829.738281,49209.578125,49209.578125,208165100
2017-10-30,49250.789063,49252.550781,48779.039063,48855.269531,48855.269531,119903600
2017-10-31,48929.261719,48958.839844,48579.679688,48625.531250,48625.531250,164308100
2017-11-01,48700.160156,48829.828125,48261.078125,48334.449219,48334.449219,193082500
2017-11-03,48334.871094,48584.218750,47824.968750,48534.839844,48534.839844,222776400
2017-11-06,48623.410156,49061.429688,48281.121094,48967.011719,48967.011719,218478100
2017-11-07,48946.128906,49276.468750,48879.488281,49004.519531,49004.519531,202635000
2017-11-08,49001.941406,49058.839844,48806.558594,48835.691406,48835.691406,119182000
2017-11-09,48731.878906,48927.449219,48633.769531,48713.511719,48713.511719,178080300
2017-11-10,48659.328125,48717.359375,47972.789063,48028.300781,48028.300781,201937200
2017-11-13,48013.101563,48103.078125,47662.378906,48002.429688,48002.429688,236423700
2017-11-14,47999.609375,48044.601563,47659.140625,47873.648438,47873.648438,157546600
2017-11-15,47853.828125,47958.121094,47471.128906,47690.800781,47690.800781,167190500
2017-11-16,47736.589844,48025.859375,47711.519531,47747.691406,47747.691406,140725300
2017-11-17,47780.359375,48107.718750,47597.769531,47857.140625,47857.140625,145768900
2017-11-21,47831.621094,48258.828125,47750.730469,48185.710938,48185.710938,189565500
2017-11-22,48263.128906,48453.191406,47933.191406,48196.890625,48196.890625,174291000
2017-11-23,48208.921875,48246.941406,48036.390625,48136.238281,48136.238281,23136100
2017-11-24,48199.820313,48210.960938,47662.339844,47941.878906,47941.878906,63562100
2017-11-27,47874.699219,47887.121094,47221.468750,47275.320313,47275.320313,166142700
2017-11-28,47312.308594,47494.199219,47108.769531,47229.160156,47229.160156,191636500
2017-11-29,47298.308594,47681.890625,46960.890625,47622.929688,47622.929688,208686500
2017-11-30,47618.328125,47639.878906,47003.070313,47092.441406,47092.441406,361497100
2017-12-01,47098.359375,47401.511719,46936.601563,47265.308594,47265.308594,181459100
2017-12-04,47289.468750,47514.910156,46993.750000,47161.320313,47161.320313,144122800
2017-12-05,47228.101563,47525.640625,47014.109375,47462.789063,47462.789063,128582500
2017-12-06,47465.410156,47465.410156,46933.289063,46973.300781,46973.300781,190466400
2017-12-07,47016.281250,47276.871094,46949.800781,46987.011719,46987.011719,194477400
2017-12-08,47012.031250,47632.960938,47012.031250,47572.859375,47572.859375,174013700
2017-12-11,47407.730469,47843.550781,47407.730469,47699.039063,47699.039063,136680600
2017-12-13,47831.578125,48316.968750,47826.148438,48276.718750,48276.718750,324446200
2017-12-14,48297.300781,48537.019531,48091.398438,48222.378906,48222.378906,291390000
2017-12-15,48244.500000,48360.421875,47930.808594,48081.550781,48081.550781,465940300
2017-12-18,48082.820313,48733.578125,48071.019531,48634.539063,48634.539063,251441800
2017-12-19,48636.519531,48792.238281,48368.898438,48403.031250,48403.031250,227430800
2017-12-20,48449.238281,48536.730469,48191.281250,48390.390625,48390.390625,181091900
2017-12-21,48418.089844,48767.238281,48402.320313,48503.308594,48503.308594,128519800
2017-12-22,48429.968750,48590.570313,48232.839844,48387.929688,48387.929688,100387900
2017-12-26,48473.308594,48801.281250,48198.171875,48451.328125,48451.328125,67864400
2017-12-27,48470.871094,48810.871094,48425.710938,48652.558594,48652.558594,66501800
2017-12-28,48659.429688,48999.500000,48640.109375,48861.941406,48861.941406,65258400
2017-12-29,48880.390625,49388.980469,48874.160156,49354.421875,49354.421875,85909000
2018-01-02,49376.261719,50083.019531,49328.601563,50033.949219,50033.949219,103387800
2018-01-03,50093.308594,50093.308594,49735.910156,49782.230469,49782.230469,140912700
2018-01-04,49800.359375,50128.468750,49704.250000,49744.621094,49744.621094,177259000
2018-01-05,49929.519531,50079.031250,49712.539063,49887.738281,49887.738281,151467900
2018-01-08,49916.570313,50233.621094,49891.070313,49995.570313,49995.570313,145968200
2018-01-09,50002.031250,50162.750000,49543.210938,49701.371094,49701.371094,203050800
2018-01-10,49666.230469,49741.019531,48722.269531,48785.250000,48785.250000,173520200
2018-01-11,48840.160156,49026.050781,48408.750000,48799.390625,48799.390625,197594600
2018-01-12,48764.910156,49429.031250,48521.609375,49135.910156,49135.910156,170141300
2018-01-15,49183.589844,49455.308594,49121.851563,49387.281250,49387.281250,26871200
2018-01-16,49292.378906,49612.218750,49290.121094,49491.718750,49491.718750,156009100
2018-01-17,49499.230469,49804.960938,49450.851563,49732.300781,49732.300781,164355000
2018-01-18,49681.179688,49958.328125,49620.160156,49911.968750,49911.968750,128052800
2018-01-19,49883.640625,49987.730469,49660.011719,49695.558594,49695.558594,165177900
2018-01-22,49711.511719,50034.500000,49709.199219,49974.480469,49974.480469,155881700
2018-01-23,50030.558594,50306.878906,49884.910156,50260.250000,50260.250000,164040100
2018-01-24,50178.179688,50879.609375,50145.410156,50746.929688,50746.929688,203081600
2018-01-25,50821.828125,51100.031250,50625.558594,50777.898438,50777.898438,211170500
2018-01-26,50772.371094,51107.511719,50340.128906,51065.488281,51065.488281,201663100
2018-01-29,51081.468750,51121.230469,50520.281250,50636.320313,50636.320313,153099700
2018-01-30,50461.539063,50556.410156,49928.621094,50382.859375,50382.859375,131191800
2018-01-31,50385.949219,50566.660156,50127.011719,50456.171875,50456.171875,193869800
2018-02-01,50425.839844,50926.960938,50420.761719,50591.148438,50591.148438,173045000
2018-02-02,50388.000000,50513.308594,49900.468750,50395.828125,50395.828125,137153500
2018-02-06,49023.328125,49709.921875,48681.960938,49304.941406,49304.941406,241970300
2018-02-07,49247.640625,49504.980469,48853.691406,48976.449219,48976.449219,185614500
2018-02-08,49054.750000,49054.750000,47726.128906,47862.101563,47862.101563,253048900
2018-02-09,47998.800781,48139.851563,46985.808594,47799.089844,47799.089844,181847500
2018-02-12,47950.628906,48234.738281,47504.601563,47830.488281,47830.488281,136157700
2018-02-13,47892.468750,47995.859375,47675.480469,47926.730469,47926.730469,132844000
2018-02-14,47871.589844,48560.261719,47758.960938,48400.750000,48400.750000,151998500
2018-02-15,48547.851563,48984.218750,48378.019531,48808.390625,48808.390625,190985100
2018-02-16,48831.250000,49378.250000,48621.121094,48882.781250,48882.781250,131791700
2018-02-19,48886.968750,49198.140625,48820.531250,48928.480469,48928.480469,16629600
2018-02-20,48913.121094,48955.160156,48492.191406,48685.191406,48685.191406,140908500
2018-02-21,48749.050781,48930.699219,48431.968750,48535.589844,48535.589844,148051100
2018-02-22,48552.289063,49086.628906,48538.898438,48969.640625,48969.640625,174797900
2018-02-23,49176.308594,49176.308594,48488.179688,48643.429688,48643.429688,118771200
2018-02-26,48662.289063,48713.988281,48240.320313,48463.441406,48463.441406,142142400
2018-02-27,48481.898438,48532.550781,47886.359375,47970.191406,47970.191406,162311300
2018-02-28,48055.390625,48062.128906,47231.789063,47437.929688,47437.929688,268429100
2018-03-01,47470.671875,47800.558594,47157.109375,47599.421875,47599.421875,180647800
2018-03-02,47513.441406,47683.488281,47034.820313,47548.101563,47548.101563,135948400
2018-03-05,47628.808594,47827.398438,47217.980469,47720.910156,47720.910156,148487500
2018-03-06,47825.468750,48233.351563,47617.750000,47884.628906,47884.628906,170956000
2018-03-07,47815.699219,47831.921875,47529.769531,47662.121094,47662.121094,167836000
2018-03-08,47710.210938,48285.769531,47696.320313,48240.000000,48240.000000,161788800
2018-03-09,48242.621094,48809.320313,48208.750000,48556.449219,48556.449219,157745200
2018-03-12,48592.851563,48983.929688,48521.980469,48671.289063,48671.289063,155969600
2018-03-13,48652.988281,48896.671875,48471.261719,48557.011719,48557.011719,181292600
2018-03-14,48572.488281,48608.300781,48096.808594,48156.441406,48156.441406,130466800
2018-03-15,48107.859375,48508.261719,47778.921875,47817.050781,47817.050781,144253200
2018-03-16,47833.390625,47920.378906,47365.199219,47477.578125,47477.578125,626242600
2018-03-20,47342.378906,47360.511719,46987.308594,47076.511719,47076.511719,204182100
